id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5239971,https://www.nocarz.pl/rooms/5239971,,2024-12-29,,Cosy small room,"Cosy smmal and quiet room to rent in a 2 bedrooms flat. We will share the kitchen, living room and bathroom. The flat is situated in the super cool area of Plainpalais. 15 min walk from the Old Town. Tram 12 & 18.",,https://a0.muscache.com/pictures/68600091/03054427_original.jpg,2251085,https://www.nocarz.pl/users/show/2251085,Margaux,2012-04-29,,"Love traveling, music, books, comics, my friends... life is good.",N/A,N/A,,f,https://a0.muscache.com/im/pictures/user/d9204d26-eccb-4c9a-b135-7756c272e363.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d9204d26-eccb-4c9a-b135-7756c272e363.jpg?aki_policy=profile_x_medium,,1,,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.19181,,Private room in rental unit,Private room,1,,1 bath,,,"[""Essentials"", ""Elevator"", ""Heating"", ""Shampoo"", ""Wifi"", ""Kitchen""]",,2,1125,2,,1125,,,1125.0,,t,0,,,0,2024-12-29,44,,,2015-03-04,,,4.93,4.88,4.88,4.98,4.89,,,f,1,,1,0,0.37
,https://www.nocarz.pl/rooms/29053984,20241229042300,,city scrape,Logement proche aéroport et l’ONU et centre ville,Shopping mall right next door,,,,,Khalil,,Switzerland,,N/A,N/A,100%,f,,https://a0.muscache.com/im/pictures/user/e366e6fe-1a44-4415-a5e7-8c4b9d2e9b51.jpg?aki_policy=profile_x_medium,,,1,"['email', 'phone']",t,t,,Vernier,,46.2227,,,,1,1.0,1 shared bath,1,3,,$163.00,1,,,1,,1125,,1125.0,,t,29,59,89,,2024-12-29,6,,0,2018-10-20,2024-05-16,4.0,3.67,3.83,3.33,3.67,,4.67,,f,1,0,,0,0.08
,https://www.nocarz.pl/rooms/680789585159590161,20241229042300,2024-12-29,city scrape,Superb flat in Geneva close to the lake 274000,"A beautiful and historical district of Geneva; sometimes called the park district by the locals. You will find there two of the 3 biggest parks of Geneva. You will also find a lot of beautiful buildings of the 19th and beginning of 20th century that are classified as protected buildings. This district is also one of the two districts along the lake of Geneva, so you will always remain close to the lake, enjoy wandering around it or to go swim.",,,273734321,,Homenhancement,2019-07-05,"Geneva, Switzerland",,,,73%,,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,375,377,"['email', 'phone', 'work_email']",,t,,Commune de Genève,,46.20502,6.16217,Entire rental unit,Entire home/apt,2,,1 bath,1,1,"[""Essentials"", ""Washer \u2013\u00a0In building"", ""Iron"", ""Pets allowed"", ""Heating"", ""Smart lock"", ""Self check-in"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Kitchen""]",$165.00,28,365,28,28,365,,28.0,365.0,,t,,26,56,56,2024-12-29,0,0,0,,,,,,,,,,,f,,175,0,0,
,,,,city scrape,studio en plein cœur de Genève,,,,486903546,,Luciene,2022-11-08,,"",,100%,,f,,https://a0.muscache.com/im/pictures/user/54f2058f-76ff-499b-a66a-ea3fb4b944f7.jpg?aki_policy=profile_x_medium,,,1,,t,t,,Commune de Genève,,46.20403,,Entire rental unit,,4,1.0,1 bath,1,,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""First aid kit"", ""Housekeeping available every day - available at extra cost"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Coffee"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""Paid washer \u2013 In building"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Smoke alarm"", ""Body soap"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Mini fridge"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades""]",$150.00,1,730,1,1,,1125,1.0,1125.0,,,27,30,51,231,2024-12-29,1,1,0,2024-09-30,2024-09-30,,5.0,5.0,4.0,,5.0,,,f,1,1,0,0,
11157899,https://www.nocarz.pl/rooms/11157899,20241229042300,2024-12-29,city scrape,Studio Cocooning in center town,"This homely studio is situated on the third floor of a small family owned building in the super center of Geneva. <br />Near the lake and the main shopping street,  this is the place you want to stay in if you want to be immersed in Geneva life.<br />This area is one of the most lively of Geneva with many bars and restaurants in the neighbourhood of Eaux-Vives. <br />You'll have easy access to the wider Geneva area, the airport and even to Switzerland and France via new transportation hub.","Situated in the heart of Geneva on the left bank of the lake, Eaux-Vives is surrounded by green spaces ( Jardin Anglais, Park La Grange and Park des Eaux-Vives) and near the lake (Jet d'Eau, marinas and promenade). Eaux-Vive is the most popular area for both locals and tourists.",https://a0.muscache.com/pictures/a21c69d6-55b7-4f63-839c-9b41f8f64f01.jpg,,https://www.nocarz.pl/users/show/24078782,Clémence,,,"My name is Clémence , happy mother of two kids and I am running a small business in Geneva after finishing Hotel School! 
I enjoy travelling, meeting people and love interior design, playing piano, sports and above all, my city. 
I have been renting flats on nocarz since 2015 and love to meet people from all around the world. I'll do my best for you to have the nicest stay possible. 
Looking forward  seeing you here.
Clémence",within a few hours,,99%,t,https://a0.muscache.com/im/users/24078782/profile_pic/1424967039/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/24078782/profile_pic/1424967039/original.jpg?aki_policy=profile_x_medium,,3,,,t,,,Commune de Genève,,46.20243,6.15906,Entire rental unit,Entire home/apt,2,1.0,1 bath,,1,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Crib - available upon request"", ""Babysitter recommendations"", ""Portable heater"", ""Essentials"", ""Pets allowed"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Clothing storage: closet"", ""Smoke alarm"", ""Oven"", ""Body soap"", ""40 inch HDTV with Netflix"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Bose sound system with Bluetooth and aux"", ""Cleaning available during stay"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$115.00,1,1125,1,1,1125,,1.0,1125.0,,t,24,48,78,353,2024-12-29,159,23,0,2016-05-11,2024-10-19,4.74,4.86,,4.89,4.89,4.79,4.52,,f,3,3,0,0,1.51
40830662,https://www.nocarz.pl/rooms/40830662,20241229042300,2024-12-29,city scrape,Maison calme,"Contemporary villa, comfortable, many living spaces, in a green setting, very quiet location and close to all amenities; public transport,shops, banks, post office,etc. Secure entrance and parking.",,https://a0.muscache.com/pictures/a80af466-32ae-4d3a-a70d-cf0d5b87564e.jpg,74759057,https://www.nocarz.pl/users/show/74759057,,2016-05-30,"Chêne-Bourg, Switzerland",,within a day,100%,,f,,https://a0.muscache.com/im/pictures/user/5efdae11-8634-4c9d-b8f1-d51bcc0eebf6.jpg?aki_policy=profile_x_medium,,2,2,,t,t,,,,46.19825,6.2041,Entire home,Entire home/apt,5,3.0,3 baths,3,3,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Heating"", ""TV"", ""Breakfast"", ""Private entrance"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Free parking on premises""]",$350.00,2,1125,2,,1125,1125,2.0,,,,,59,,179,2024-12-29,0,0,,,,,,,,,,,,f,,2,0,0,
761408231868175406,https://www.nocarz.pl/rooms/761408231868175406,20241229042300,2024-12-29,city scrape,Modern and luxurious Penthouse,"Beautiful modern and luxurious penthouse located on the Rive Gauche of Geneva, the most prestigious area of the city. The accomodation features 4 bedrooms with en-suite bathrooms, professional kitchen with a preparatory kitchen, home fitness and yoga room and a 210 sqm panoramic terrasse with dining area and lounge overlooking the spectacular Salève mountains. Housekeeping services from 8am to 5pm 3 times per week are also included for 1-week stays.",Calm,,487944786,,,2022-11-16,,"",a few days or more,0%,,f,https://a0.muscache.com/im/pictures/user/a2beb7d8-d799-4466-acc8-179a5e17624b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a2beb7d8-d799-4466-acc8-179a5e17624b.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,,6.16639,Entire rental unit,,8,,4 baths,4,4,"[""Exercise equipment"", ""Garden view"", ""Mountain view"", ""Pool"", ""Washer"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Indoor fireplace"", ""Exterior security cameras on property"", ""Kitchen"", ""Free parking on premises""]","$3,500.00",,100,7,7,,100,7.0,100.0,,t,28,58,88,178,2024-12-29,0,0,0,,,,,,,,,,,,,1,0,0,
769491474955190743,,20241229042300,2024-12-29,city scrape,Chambre privée avec bain,This stylish place to stay is perfect for guests. Bus stop in front of the airport (50). Train 4 min very common.,,https://a0.muscache.com/pictures/8a62c41e-e557-431a-8d06-24c4cffa2c43.jpg,489322320,https://www.nocarz.pl/users/show/489322320,Amélé Mawulawoe,,,"",,N/A,0%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Versoix,,46.28909,6.16362,Private room in rental unit,Private room,1,,,1,1,,$80.00,1,365,1,1,365,365,,365.0,,,,60,90,365,2024-12-29,2,0,0,2023-05-11,2023-05-24,,5.0,5.0,,5.0,5.0,5.0,,f,,0,1,0,0.1
1236261313446994368,,20241229042300,,city scrape,,"Small private studio with bedroom, bathroom and personal kitchen.<br /><br />The residence is located in Vernier, a peaceful commune located between the airport (15min) and the city center (20min) to enjoy your stay in the canton of Geneva while remaining in peace.<br /><br />There is public transport nearby that serves the Jet d 'Eau, Gare Cornavin, Palexpo, the UN, universities and everything there is to discover in Geneva.",,https://a0.muscache.com/pictures/hosting/Hosting-1236261313446994368/original/9f8e1354-72e3-462f-8b41-2a278201f11a.jpeg,599449655,https://www.nocarz.pl/users/show/599449655,,2024-09-01,,"",within an hour,100%,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,,,1,1,"['email', 'phone']",,,,Vernier,,46.2064366,6.075391,Entire rental unit,Entire home/apt,2,,1 bath,1,1,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Mosquito net"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Other electric stove"", ""Free dryer"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Hangers"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Cleaning products"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$81.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,10,,59,306,2024-12-29,12,12,1,,2024-11-30,,4.92,5.0,,4.92,,,,,1,1,0,0,3.19
1206979805297946787,https://www.nocarz.pl/rooms/1206979805297946787,20241229042300,2024-12-29,city scrape,Superior Studio at 4 star Hotel Auteuil,"The superior studios at 4-star Hotel Auteuil of 22m2 envelop you in a warm atmosphere with refined décor. Flatscreen TV, free Wifi, Geneva Sound System, Nespresso coffee machine and complimentary coffee pods on arrival, ergonomic pillows (on request), kitchenette. We pull out all the stops to help you enjoy your stay.<br /><br />Nespresso coffee machine with complimentary coffee pods<br />Courtesy tray (coffee and tea)<br />Mini-bar<br />Interactive flatscreen TV<br />Fully-furnished bathroom (with bath)<br />A/C",,https://a0.muscache.com/pictures/prohost-api/Hosting-1206979805297946787/original/ce9deec6-43a4-4634-91af-a6175c3e1491.jpeg,,https://www.nocarz.pl/users/show/566020449,Hotel Auteuil,,,"Wake up to the vibrant charm of Geneva at the 4-star Hôtel Auteuil. 
Designed by Paul Sartres, this sleek, refined hotel greets you with a touch of 60s glamour, featuring iconic celebrity photos. Just minutes from Lake Geneva and lively neighborhoods, each day opens up a world of new sights, sounds, and possibilities right at your doorstep.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/03674e46-5a43-42f6-b901-3f104e98467f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/03674e46-5a43-42f6-b901-3f104e98467f.jpeg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Commune de Genève,,,6.144938,Room in hotel,Private room,2,1.0,1 private bath,1,1,,,1,365,1,,14,731,2.8,,,t,30,60,83,97,2024-12-29,0,0,0,,,,,,,,,,,t,,0,3,0,
29790176,,20241229042300,2024-12-29,,A charming private room centrally located,"Charming room located within a 2 minute walk to lake Geneva, 10mins to the city centre, 15 minute walk to Nations and WTO.  Apartment is positioned 2 minute walk to Place de la Navigation and provides easy access to trams.  Within close proximity to Cornavin station and is 20 minutes door to door to the airport and palexpo.  Culturally diverse area with a lively atmosphere and a wide variety of restaurants, bars and cafes all within walking distance.",,https://a0.muscache.com/pictures/5f9c026f-5717-4fb9-8a93-b4544990ede4.jpg,29786519,https://www.nocarz.pl/users/show/29786519,Winnie,,"Geneva, Switzerland","",within a few hours,,29%,f,https://a0.muscache.com/im/pictures/user/User-29786519/original/93501f25-c166-4133-9900-6f4f3b76a09e.jpeg?aki_policy=profile_small,,,1,2,"['email', 'phone', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,46.21058,6.14929,Private room in rental unit,,1,1.0,1 shared bath,1,1,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Coffee maker"", ""Elevator"", ""Private living room"", ""Heating"", ""Washer"", ""TV"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers""]",$94.00,3,,3,3,1125,,3.0,1125.0,,t,,,41,125,2024-12-29,26,5,1,2019-03-31,2024-12-14,5.0,,5.0,5.0,5.0,,4.96,,f,1,0,1,0,0.37
733921547032095675,https://www.nocarz.pl/rooms/733921547032095675,,,city scrape,Private BR+balcony- Lancy-Bachet -Newly renovated,Private bedroom with balcony in a newly renovated 2-bedroom apartment.  Great location next to Lancy Bachet station (tram/bus/train) and walking distance to all amenities (supermarket/post/bank).  <br /><br />The host is a female professional and will be sharing the common area with the guest. <br /><br />Please feel free to text me if you have any question. Price haggling or arrangement request outside nocarz will be not entertained. Please note that OCPM registration using this address is not provided.,,https://a0.muscache.com/pictures/miso/Hosting-733921547032095675/original/d4be57e2-f4b5-4fe5-9a19-6a4ed4b6ed69.jpeg,65335127,https://www.nocarz.pl/users/show/65335127,Melissa,2016-04-01,"Geneva, Switzerland","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/4a1732b0-6b17-4b31-a013-50d9d265e4a2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4a1732b0-6b17-4b31-a013-50d9d265e4a2.jpg?aki_policy=profile_x_medium,,,1,"['email', 'phone']",t,t,,Lancy,,,6.12754,,Private room,1,1.0,1 shared bath,1,,"[""Paid parking garage off premises"", ""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Outdoor furniture"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Garden view"", ""Dining table"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Park view"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shared hot tub"", ""Cooking basics"", ""Hot water"", ""Cleaning available during stay"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",$55.00,13,30,13,13,30,30,13.0,,,t,30,60,90,90,2024-12-29,4,4,0,2024-02-03,2024-10-01,4.75,4.75,4.75,4.25,4.75,,4.5,,f,1,0,1,0,0.36
19793809,https://www.nocarz.pl/rooms/19793809,20241229042300,2024-12-29,previous scrape,"Flat, near  to Richemont. UN,WIPO, ILO,WHO PALEXPO","Airport, 15 minutes by car. Train station and bus 5 min. <br /><br />Accessible by foot:  shops, restaurants, pub. Beach, drinks Pool and sports center.<br /><br />Great for couples, business travelers, WK,<br /><br />Stunning views. Tranquility, greenery, and comfort. 15 minutes from Geneva (Sécheron Station for:  UN, ICRC and ALL NGO organizations) Close to PALEXPO. <br /><br />FREE underground parking <br /><br />Car - 15 min. from GENEVA. <br />Train stations: Pont Ceard: 5 min. and Versoix 8 min. walk.<br /><br />WIFI: FREE <br />washer and dryer","Quiet within walking distance 10 minutes from the center, restaurants, pub, cinema, cultural center,  and all shops, tea room, hairdressers, banks, posts, train stations,  lake, refreshments , beach, walks",https://a0.muscache.com/pictures/e2da0584-6024-4215-aacf-318df03dfa5d.jpg,56534532,,Chantal,,"Versoix, Switzerland","Suis très sociable, attentionnée et accueillante . Spontanée aime surprendre . Aime faire découvrir la région et les bons restaurants. Ne suis jamais à cours d’idées et de suggestions pour mes hôtes qui aiment découvrir GENEVE et les environs . Aime aider mon prochain .  Aime me promener avec mes chiens en liberté avec une amie. J’aime les imprévus. Je sors beaucoup voir des activités culturelles, théâtre, concerts, restaurants . Découvrir lieu.",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/e454db82-4661-4316-a2ee-1348588a157a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e454db82-4661-4316-a2ee-1348588a157a.jpg?aki_policy=profile_x_medium,,,3,,,t,"Versoix, GE, Switzerland",Versoix,,46.28592,6.16151,Entire rental unit,,2,,,2,,"[""Hair dryer"", ""Long term stays allowed"", ""Washer"", ""Private hot tub"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Dedicated workspace"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Host greets you"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Heating"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi""]",,2,1125,,2,1125,1125,2.0,1125.0,,,,0,0,0,2024-12-29,0,,0,,,,,,,,,,,f,,1,,0,
